laptop_ID,Inches,Ram_In_GB,Weight,Price_euros,Company_Acer,Company_Apple,Company_Asus,Company_Dell,Company_HP,Company_Lenovo,Company_MSI,Company_Others,Company_Samsung,Company_Toshiba,TypeName_2 in 1 Convertible,TypeName_Gaming,TypeName_Netbook,TypeName_Notebook,TypeName_Ultrabook,TypeName_Workstation,ScreenResolutionWidth,ScreenResolutionHeight,Touchscreen,IPS_Panel,4K_Display,Retina_Display,Cpu_ClockSpeed,CpuBrand_AMD,CpuBrand_Intel,CpuBrand_Samsung,CpuSeries_A6-Series,CpuSeries_A9-Series,CpuSeries_Dual,CpuSeries_M,CpuSeries_Others,CpuSeries_Quad,CpuSeries_i3,CpuSeries_i5,CpuSeries_i7,Total_Memory_MB,MemoryType,GpuBrand_AMD,GpuBrand_ARM,GpuBrand_Intel,GpuBrand_Nvidia,OpSys_Chrome OS,OpSys_Linux,OpSys_Mac,OpSys_No OS,OpSys_Other,OpSys_Windows
972,13.3,8,1.3,1268.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,3200,1800,0,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,False,True,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
973,11.6,4,1.25,389.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1366,768,1,1,0,0,1.6,False,True,False,False,False,True,False,False,False,False,False,False,32768.0,Flash_Storage,False,False,True,False,True,False,False,False,False,False
974,13.3,8,1.2,1535.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1920,1080,0,0,0,0,2.4,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
975,12.5,8,1.36,1760.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1920,1080,0,1,0,0,2.6,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
976,15.6,12,2.4,1009.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,1179648.0,SSD,False,False,False,True,False,False,False,False,False,True
977,12.5,8,1.1,1790.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1920,1080,1,0,0,0,2.7,False,True,False,False,False,False,False,False,False,False,False,True,524288.0,SSD,False,False,True,False,False,False,False,False,False,True
978,15.6,8,2.04,846.5,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1366,768,0,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,1048576.0,HDD,False,False,False,True,False,False,False,False,False,True
979,15.6,4,2.25,465.62,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,0,0,0,0,2.0,False,True,False,False,False,False,False,False,False,True,False,False,1048576.0,HDD,True,False,False,False,False,True,False,False,False,False
980,15.6,4,1.9,825.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,0,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,512000.0,HDD,False,False,True,False,False,False,False,False,False,True
981,15.6,4,2.04,685.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,2.4,False,True,False,False,False,False,False,False,False,True,False,False,512000.0,HDD,False,False,True,False,False,False,False,False,False,True
982,17.3,32,4.42,3149.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,0,1,0,0,2.8,False,True,False,False,False,False,False,False,False,False,False,True,1310720.0,SSD,False,False,False,True,False,False,False,False,False,True
983,15.6,6,2.4,695.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,False,False,False,True,False,False,False,False,False,True
984,13.3,16,1.22,1899.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,3200,1800,1,0,0,0,1.3,False,True,False,False,False,False,False,False,False,False,False,True,524288.0,SSD,False,False,True,False,False,False,False,False,False,True
985,14.0,8,1.5,1962.98,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2560,1440,1,0,0,0,2.6,False,True,False,False,False,False,False,False,False,False,False,True,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
986,17.3,32,4.42,2800.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,0,0,0,0,2.6,False,True,False,False,False,False,False,False,False,False,False,True,1310720.0,SSD,False,False,False,True,False,False,False,False,False,True
987,14.0,8,1.95,1180.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1920,1080,0,0,0,0,2.3,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
988,17.3,16,2.73,2049.9,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,0,0,0,0,2.8,False,True,False,False,False,False,False,False,False,False,False,True,1310720.0,SSD,False,False,False,True,False,False,False,False,False,True
989,15.6,8,2.04,979.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,1,0,0,2.7,False,True,False,False,False,False,False,False,False,False,True,False,1179648.0,SSD,False,False,False,True,False,False,False,False,False,True
990,14.0,4,1.7,1002.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1366,768,0,0,0,0,2.3,False,True,False,False,False,False,False,False,False,False,True,False,520192.0,Hybrid,False,False,True,False,False,False,False,False,False,True
991,15.6,16,2.3,1799.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,3840,2160,1,0,1,0,2.7,False,True,False,False,False,False,False,False,False,False,False,True,2621440.0,SSD,False,False,False,True,False,False,False,False,False,True
992,15.6,6,2.04,579.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1366,768,0,0,0,0,2.7,False,True,False,False,False,False,False,False,False,False,False,True,1048576.0,HDD,False,False,True,False,False,False,False,False,False,True
993,17.3,16,2.99,1749.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,0,0,0,0,2.8,False,True,False,False,False,False,False,False,False,False,False,True,1310720.0,SSD,False,False,False,True,False,False,False,False,False,True
994,15.6,12,2.19,1299.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1920,1080,1,1,0,0,2.7,False,True,False,False,False,False,False,False,False,False,False,True,524288.0,SSD,False,False,True,False,False,False,False,False,False,True
995,13.3,4,1.2,1195.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1920,1080,0,0,0,0,2.3,False,True,False,False,False,False,False,False,False,False,True,False,131072.0,SSD,False,False,True,False,False,False,False,False,False,True
996,15.6,6,2.2,549.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,3.6,True,False,False,False,False,False,False,True,False,False,False,False,262144.0,SSD,True,False,False,False,False,False,False,False,False,True
997,15.6,4,2.3,649.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1366,768,0,0,0,0,2.3,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
998,14.0,4,1.75,915.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1366,768,0,0,0,0,2.3,False,True,False,False,False,False,False,False,False,False,True,False,512000.0,HDD,False,False,True,False,False,False,False,False,False,True
999,15.6,4,2.25,599.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,0,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,512000.0,HDD,True,False,False,False,False,False,False,False,False,True
1000,15.6,8,2.04,806.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,1048576.0,HDD,False,False,True,False,False,False,False,False,False,True
1001,15.6,8,2.5,1189.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1920,1080,0,1,0,0,2.8,False,True,False,False,False,False,False,False,False,False,False,True,1179648.0,SSD,False,False,False,True,False,False,False,False,False,True
1002,15.6,8,2.36,749.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,0,0,0,0,2.7,False,True,False,False,False,False,False,False,False,False,False,True,1048576.0,HDD,True,False,False,False,False,False,False,False,False,True
1003,14.0,8,1.6,1119.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,131072.0,SSD,False,False,True,False,False,False,False,False,False,True
1004,12.5,8,0.97,1908.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1920,1080,0,0,0,0,1.2,False,True,False,False,False,False,True,False,False,False,False,False,524288.0,SSD,False,False,True,False,False,False,False,False,False,True
1005,15.6,4,2.1,499.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,,False,True,False,False,False,False,False,False,False,True,False,False,1179648.0,SSD,True,False,False,False,False,False,False,False,False,True
1006,15.6,4,1.9,270.62,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1366,768,0,0,0,0,1.1,False,True,False,False,False,True,False,False,False,False,False,False,131072.0,SSD,False,False,True,False,False,False,False,True,False,False
1007,15.6,8,2.3,1349.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,2.3,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
1008,13.3,8,1.68,889.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1920,1080,1,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
1009,13.3,8,1.4,1150.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,3200,1800,0,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
1010,13.3,8,1.11,1349.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1920,1080,1,1,0,0,2.7,False,True,False,False,False,False,False,False,False,False,False,True,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
1011,15.6,4,2.4,380.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,0,0,0,0,1.1,False,True,False,False,False,False,False,False,True,False,False,False,512000.0,HDD,False,False,True,False,False,False,False,False,False,True
1012,15.6,16,2.5,1799.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,0,0,0,0,2.8,False,True,False,False,False,False,False,False,False,False,False,True,1310720.0,SSD,False,False,False,True,False,False,False,False,False,True
1013,14.0,8,1.48,2089.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1920,1080,0,0,0,0,2.7,False,True,False,False,False,False,False,False,False,False,False,True,524288.0,SSD,False,False,True,False,False,False,False,False,False,True
1014,15.6,8,2.7,1260.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,0,1,0,0,2.8,False,True,False,False,False,False,False,False,False,False,False,True,1179648.0,SSD,False,False,False,True,False,False,False,False,False,True
1015,13.3,8,1.34,1189.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,1,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
1016,15.6,4,2.18,547.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,0,0,0,0,2.4,False,True,False,False,False,False,False,False,False,True,False,False,131072.0,SSD,False,False,True,False,False,False,False,False,False,True
1017,14.0,4,1.64,779.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1366,768,0,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,512000.0,HDD,False,False,True,False,False,False,False,False,False,True
1018,13.3,4,1.2,1195.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1920,1080,0,0,0,0,2.3,False,True,False,False,False,False,False,False,False,False,True,False,131072.0,SSD,False,False,True,False,False,False,False,False,False,True
1019,14.0,4,1.48,1099.99,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1366,768,0,0,0,0,2.4,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
1020,14.0,4,1.95,1205.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
1021,14.0,8,1.43,1449.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1920,1080,0,0,0,0,2.6,False,True,False,False,False,False,False,False,False,False,False,True,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
1022,14.0,8,1.64,1049.26,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,False,False,False,True,False,False,False,False,False,True
1023,14.0,4,1.64,684.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1366,768,0,0,0,0,2.4,False,True,False,False,False,False,False,False,False,True,False,False,512000.0,HDD,False,False,True,False,False,False,False,False,False,True
1024,15.6,8,2.65,949.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,0,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,1048576.0,Hybrid,False,False,False,True,False,False,False,False,False,True
1025,12.5,4,1.26,1539.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1920,1080,0,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,512000.0,HDD,False,False,True,False,False,False,False,False,False,True
1026,14.0,4,1.48,1590.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
1027,14.0,8,1.54,1887.21,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1920,1080,0,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,False,True,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
1028,13.3,4,1.49,800.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1366,768,0,0,0,0,2.4,False,True,False,False,False,False,False,False,False,True,False,False,512000.0,HDD,False,False,True,False,False,False,False,False,False,True
1029,13.3,8,1.5,1210.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1366,768,0,0,0,0,2.3,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
1030,15.6,4,2.04,769.99,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1366,768,0,0,0,0,2.4,False,True,False,False,False,False,False,False,False,True,False,False,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
1031,17.3,16,2.4,2968.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,3840,2160,0,1,1,0,2.7,False,True,False,False,False,False,False,False,False,False,False,True,524288.0,SSD,False,False,False,True,False,False,False,False,False,True
1032,14.0,8,1.47,1490.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1920,1080,0,1,0,0,2.3,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
1033,14.0,8,1.43,2229.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,False,True,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
1034,15.6,4,2.08,795.99,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1920,1080,1,1,0,0,2.3,False,True,False,False,False,False,False,False,False,True,False,False,1048576.0,HDD,False,False,True,False,False,False,False,False,False,True
1035,13.3,8,1.2,1590.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1920,1080,0,0,0,0,2.3,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
1036,13.3,8,1.11,1149.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,1,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
1037,14.0,8,1.64,1185.43,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,2.7,False,True,False,False,False,False,False,False,False,False,False,True,262144.0,SSD,False,False,False,True,False,False,False,False,False,True
1038,15.6,8,2.09,1046.44,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,2.4,False,True,False,False,False,False,False,False,False,False,True,False,512000.0,HDD,False,False,True,False,False,False,False,False,False,True
1039,12.5,4,1.26,1559.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1366,768,0,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
1040,14.0,4,2.31,1189.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1366,768,0,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,512000.0,HDD,False,False,True,False,False,False,False,False,False,True
1041,14.0,4,1.95,1060.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1366,768,0,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,512000.0,HDD,False,False,True,False,False,False,False,False,False,True
1042,13.3,8,1.29,1624.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,3200,1800,1,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
1043,17.3,8,2.63,1080.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,False,False,False,True,False,False,False,False,False,True
1044,14.0,4,1.64,973.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1366,768,0,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
1045,15.6,6,2.1,409.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,0,0,0,0,,True,False,False,False,True,False,False,False,False,False,False,False,1048576.0,HDD,True,False,False,False,False,False,False,False,False,True
1046,17.3,8,2.7,1191.8,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1920,1080,0,0,0,0,2.8,False,True,False,False,False,False,False,False,False,False,False,True,1179648.0,SSD,False,False,False,True,False,False,False,False,False,True
1047,14.0,8,1.95,1195.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,2.3,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
1048,15.6,8,1.84,1228.99,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,False,True,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
1049,12.5,8,1.26,1349.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1920,1080,0,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,False,True,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
1050,15.6,4,2.04,742.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1366,768,0,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,512000.0,HDD,False,False,True,False,False,False,False,False,False,True
1051,14.0,8,1.47,1725.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1920,1080,0,1,0,0,2.6,False,True,False,False,False,False,False,False,False,False,False,True,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
1052,15.6,8,2.09,1062.95,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,2.4,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
1053,14.0,8,1.64,1010.51,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
1054,15.6,4,1.8,847.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1920,1080,1,1,0,0,2.5,False,True,False,False,False,False,False,False,False,False,False,True,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
1055,14.0,2,1.45,210.8,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1366,768,0,0,0,0,1.44,False,True,False,False,False,False,False,True,False,False,False,False,32768.0,Flash_Storage,False,False,True,False,False,False,False,False,False,True
1056,15.6,16,2.4,1425.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1920,1080,0,1,0,0,2.5,False,True,False,False,False,False,False,False,False,False,False,True,262144.0,SSD,False,False,False,True,False,False,False,False,False,True
1057,15.6,8,2.3,1049.6,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,2.3,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
1058,14.0,4,1.54,1000.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,2.3,False,True,False,False,False,False,False,False,False,False,True,False,512000.0,HDD,False,False,True,False,False,False,False,False,False,True
1059,15.6,8,1.84,2103.34,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,2.4,False,True,False,False,False,False,False,False,False,False,True,False,774144.0,SSD,False,False,True,False,False,False,False,False,False,True
1060,14.0,8,1.43,1469.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,2.3,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
1061,17.3,16,3.78,1545.64,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1920,1080,0,1,0,0,2.7,False,True,False,False,False,False,False,False,False,False,False,True,1310720.0,SSD,False,False,False,True,False,False,False,False,False,True
1062,17.3,16,4.6,2289.99,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1920,1080,0,1,0,0,2.6,False,True,False,False,False,False,False,False,False,False,False,True,1179648.0,SSD,False,False,False,True,False,False,False,False,False,True
1063,11.6,4,1.2,287.9,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1366,768,0,0,0,0,1.6,False,True,False,False,False,True,False,False,False,False,False,False,16384.0,Flash_Storage,False,False,True,False,True,False,False,False,False,False
1064,14.0,16,1.1,2620.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,2560,1440,0,1,0,0,2.6,False,True,False,False,False,False,False,False,False,False,False,True,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
1065,15.6,8,1.91,979.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,1,0,0,2.7,False,True,False,False,False,False,False,False,False,False,False,True,1048576.0,HDD,False,False,False,True,False,False,False,False,False,True
1066,15.6,8,2.3,1094.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1920,1080,1,1,0,0,2.7,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
1067,15.6,4,2.04,979.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1366,768,0,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
1068,13.3,16,1.2,2254.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,3200,1800,1,0,0,0,2.7,False,True,False,False,False,False,False,False,False,False,False,True,1048576.0,SSD,False,False,True,False,False,False,False,False,False,True
1069,15.6,4,2.31,705.15,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1366,768,0,0,0,0,2.3,False,True,False,False,False,False,False,False,False,True,False,False,512000.0,HDD,False,False,True,False,False,False,False,False,False,True
1070,15.6,4,1.96,499.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1366,768,0,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,512000.0,HDD,False,False,True,False,False,False,False,True,False,False
1071,15.6,8,2.4,449.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,0,0,0,0,2.2,True,False,False,False,False,False,False,True,False,False,False,False,1048576.0,HDD,True,False,False,False,False,False,False,False,False,True
1072,13.3,12,1.6,1299.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1920,1080,1,1,0,0,2.7,False,True,False,False,False,False,False,False,False,False,False,True,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
1073,15.6,16,2.94,1819.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1920,1080,0,0,0,0,2.6,False,True,False,False,False,False,False,False,False,False,False,True,1310720.0,SSD,False,False,False,True,False,False,False,False,False,True
1074,15.6,8,2.04,1070.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,2.7,False,True,False,False,False,False,False,False,False,False,False,True,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
1075,17.3,16,4.0,998.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,0,1,0,0,2.6,False,True,False,False,False,False,False,False,False,False,False,True,1048576.0,HDD,False,False,False,True,False,False,False,True,False,False
1076,15.6,4,2.25,559.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,1048576.0,HDD,False,False,True,False,False,False,False,False,False,True
1077,15.6,16,2.32,989.99,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,2.7,False,True,False,False,False,False,False,False,False,False,False,True,2097152.0,HDD,True,False,False,False,False,False,False,False,False,True
1079,15.6,16,1.8,1929.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1920,1080,0,0,0,0,2.6,False,True,False,False,False,False,False,False,False,False,False,True,1310720.0,SSD,False,False,False,True,False,False,False,False,False,True
1080,13.3,8,1.29,1458.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1920,1080,0,0,0,0,2.7,False,True,False,False,False,False,False,False,False,False,False,True,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
1081,17.3,64,3.58,3975.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,0,1,0,0,2.7,False,True,False,False,False,False,False,False,False,False,False,True,1048576.0,SSD,False,False,False,True,False,False,False,False,False,True
1082,13.3,8,1.62,798.01,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1920,1080,1,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,False,True,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
1083,15.6,16,3.21,1329.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,3840,2160,0,0,1,0,2.6,False,True,False,False,False,False,False,False,False,False,False,True,1310720.0,SSD,False,False,False,True,False,False,False,False,False,True
1084,12.0,8,0.92,1300.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2304,1440,0,1,0,1,1.1,False,True,False,False,False,False,True,False,False,False,False,False,262144.0,Flash_Storage,False,False,True,False,False,False,True,False,False,False
